"CODIGO","PRODUCTO","UBICACION","PRECIO","CANTIDAD"
"43163214.0","MANGUERA","D36","USD 243,73 ","7.0"
"43163219.0","MANGUERA","D36","USD 264,43 ","3.0"
"43163612.0","ARANDELA DE TOPE","D34","USD 2,15 ","12.0"
"43190112.0","CONJUNTO CALCOS CORTADORA 6027","E26","156.3217","1.0"
"43263212.0","MANGUERA","D26","USD 31,31 ","2.0"
"43300610.0","MAZA","","USD 131,03 ","2.0"
"43300614.0","ROLDANA GUIA","A55","USD 24,25 ","1.0"
"43300625.0","PIVOTE DE PUNTAL","D31","USD 76,14 ","4.0"
"43300626.0","BUJE","D13","USD 48,08 ","24.0"
"43300627.0","ARANDELA P/PUNTAL","A11","USD 11,24 ","50.0"
"43353218.0","SOPORTE DE RUEDA","H","USD 377,61 ","4.0"
"43353224.0","BRAZO SOPORTE DE RUEDA","GZ2","USD 406,30 ","2.0"
"43353248.0","BRAZO","B51","USD 198,40 ","4.0"
"43353625.0","ARANDELA ESPECIAL 7/16 (HYLCOR 21-3-8-5)","D22","USD 7,66 ","24.0"
"43354113.0","MAZA C/BUJE","A10","USD 217,59 ","2.0"
"43354114.0","MAZA CON BUJES","A10","USD 286,38 ","6.0"
"43354611.0","PLATO","GZ1","USD 61,95 ","3.0"
"43354612.0","ARO","GZ2","USD 89,04 ","12.0"
"43354614.0","PLACA SUJECION PUAS","F23","USD 5,96 ","24.0"
"43354616.0","ARANDELA SUPLEMENTO","A16","USD 4,13 ","5.0"
"43354617.0","ARANDELA CALIBRADORA","A15","USD 277,57 ","47.0"
"43354619.0","ARANDELA SUPLEMENTO","A16","USD 300,42 ","44.0"
"43390119.0","CONJUNTO CALCOS RASTRILLO 5940","E26","254.79","2.0"
"43400119.0","CONJ.AGUJA C/ROLDANA Y PLACAS","G14","USD 488,28 ","2.0"
"43400123.0","ROLDANA CON BUJE P/GUIA DE ALAMBRE","G33","USD 18,38 ","30.0"
"43400219.0","TRABA FARDO","G20","USD 27,89 ","2.0"
"43400244.0","ENGRANAJE EJE INTERMEDIO","E21","USD 152,64 ","3.0"
"43400247.0","SUSPENCION YUGO AGUJAS","G34","USD 54,81 ","1.0"
"43400278.0","AGUJAS DEL ATADOR (43400756)","I02","USD 222,38 ","2.0"
"43400607.0","CUCHILLA CHASSIS","G12","USD 130,21 ","1.0"
"43400608.0","BULON CUCHILLA","G33","USD 11,22 ","15.0"
"43400610.0","ARANDELA GUARDAPOLVO","C24","USD 11,69 ","15.0"
"43400612.0","ARANDELA SUPLEMENTO - ESP 0,46 mm","E23","USD 3,28 ","16.0"
"43400613.0","ARANDELA.","C22","USD 3,63 ","18.0"
"43400616.0","GRAMPA GUIA ALAMBRE","G54","USD 3,40 ","2.0"
"43400617.0","GUIA ALAMBRE","G54","USD 19,10 ","12.0"
"43400632.0","SOPORTE DERECHO ROLDANA","G54","USD 2,15 ","2.0"
"43400635.0","SOPORTE IZQUIERDO ROLDANA","G54","USD 2,15 ","2.0"
"43400636.0","PLACA UNION SOPORTE ROLDANAS","G54","USD 2,41 ","2.0"
"43400637.0","POLEA GUIA ALAMBRE","H","USD 40,40 ","3.0"
"43400638.0","BUJE POLEA GUIA","G54","USD 7,51 ","3.0"
"43400639.0","GUIA PASADOR DE ALAMBRE","G54","USD 12,46 ","8.0"
"43400640.0","GRAMPA GUIA PASADOR ALAMBRE","G54","USD 5,38 ","2.0"
"43400642.0","PERNO CARRETEL GUIA ALAMBRE","G54","USD 12,46 ","2.0"
"43400643.0","SOPORTE DER.CARRETEL GUIA ALAMBRE","G54","USD 38,32 ","1.0"
"43400644.0","SOPORTE IZQ.CARRETEL GUIA ALAMBRE","G54","USD 38,32 ","1.0"
"43400645.0","CARRETEL GUIA ALAMBRE","G54","USD 18,55 ","6.0"
"43400664.0","ARANDELA SUPLEMENTO - ESP. 1,94mm","E24","USD 1,82 ","6.0"
"43400666.0","BUJE","E24","USD 24,56 ","9.0"
"43400667.0","ENGRANAJE TENSOR","A12","USD 60,07 ","7.0"
"43400684.0","ARANDELA TOPE","D32","USD -   ","10.0"
"43400685.0","ENGRANAJE","G23","USD 56,35 ","1.0"
"43400860.0","PLAQUITA EXTREMO AGUJA, ROSCADA","G54","USD 21,03 ","3.0"
"43400861.0","PLAQUITA EXTREMO AGUJA","G54","USD 21,03 ","3.0"
"43403116.0","CONJUNTO CUERPO PORTA GATILLO","G31","USD 540,61 ","1.0"
"43403214.0","CUBRE VOLANTE FIJO","GZ1","USD 379,85 ","1.0"
"43403217.0","BIELA PORTA FUSIBLE","G14","USD 184,65 ","1.0"
"43403219.0","BIELA PORTA FUSIBLE","G14","USD 204,15 ","1.0"
"43403220.0","ZAPATA DE ARRASTRE C/FIBRA","G34","USD 39,18 ","4.0"
"43403224.0","CUBRE VOLANTE DESMONTABLE","H","USD 469,43 ","1.0"
"43403225.0","VOLANTE INTERIOR C/CONO DE FIBRA","T15","USD 867,62 ","1.0"
"43403610.0","EJE PORTA CORONA","GZ2","USD 1.486,06 ","2.0"
"43403625.0","BUJE PORTA FUSIBLE BIELA","E23","USD 22,28 ","17.0"
"43403627.0","BUJE PORTA FUSIBLE VOLANTE","E23","USD 15,20 ","3.0"
"43403628.0","ESPARRAGO FIJACION ZAFE","G33","USD 18,58 ","4.0"
"43403630.0","GATILLO DEL ZAFE","F14","USD 19,63 ","2.0"
"43403631.0","PERNO PARA GATILLO","G33","USD 10,94 ","4.0"
"43403635.0","DISCO EMBRAG.DEL ZAFE(ARMADO 43403-117)","G34","USD 201,88 ","1.0"
"43403644.0","CAJA PORTA RODAMIENTO MANDO BIELA","A21","USD 135,22 ","2.0"
"43403660.0","CUERPO GUIA ZAFE","G","USD 123,85 ","2.0"
"43403661.0","ARANDELA DE TOPE","G22","USD 19,38 ","3.0"
"43403662.0","ARANDELA SUPLEMENTO","E21","USD 5,61 ","10.0"
"43403663.0","VOLANTE EXTERIOR","GZ1","USD 1.097,88 ","1.0"
"43403665.0","BUJE PORTA FUSIBLE VOLANTE","E23","USD 8,39 ","3.0"
"43403666.0","BUJE DE BIELA PORTA FUSIBLE","G33","USD 13,82 ","2.0"
"43403668.0","TRIPODE ELASTICO","G","USD 151,49 ","1.0"
"43403673.0","BRAZO MANIVELA","T06","USD 815,95 ","1.0"
"43411256.0","MANIVELA PARA HORQUILLA TRIPLE","I05","USD 221,42 ","1.0"
"43411603.0","ENGRANAJE MANDO HORQ.","G31","USD 99,40 ","1.0"
"43411606.0","DIENTE LARGO P/HORQ.TRIPLE","G11","USD 20,00 ","2.0"
"43411607.0","DIENTE CORTO P/HORQ.TRIPLE","G11","USD 17,75 ","1.0"
"43429601.0","FUSIBLE","E24","USD 1,79 ","50.0"
"43445211.0","BIELA DEL PISTON","G26","USD 397,36 ","2.0"
"43445602.0","GUIA SUP.DER.","G30","USD 17,67 ","1.0"
"43445603.0","PATIN DEL PISTON","G33","USD 23,91 ","10.0"
"43445604.0","PATIN LARGO DEL PISTON","G33","USD 38,35 ","2.0"
"43445610.0","EJE DEL PISTON","G13","USD 139,25 ","1.0"
"43455125.0","SOPORTE CORTADOR COMPLETO C/BUJE DE BCE.","G34","USD 297,12 ","1.0"
"43455127.0","BIELA MANDO AGUJ.C/BUJE Y PRIS.","G33","USD 124,95 ","1.0"
"43455131.0","CONJ.RECAMBIO CORTADOR ALAMBRE","G33","USD 155,71 ","2.0"
"43455132.0","CONJ.RECAMBIO DE RODILLO PERNO BIELA","G13","USD 34,69 ","2.0"
"43455133.0","CONJUNTO RODILLO Y PERNO DE LEVA DOBLE","G33","USD 40,28 ","2.0"
"43455135.0","JUEGO GUIA PISTON","H","USD 594,16 ","1.0"
"43455211.0","ZAPATA CON PESTA\A","G33","USD 34,17 ","3.0"
"43455212.0","ZAPATA SIN PESTA\A","G33","USD 34,11 ","3.0"
"43455220.0","LEVA MANDO GUIA HILO","G33","USD 73,87 ","3.0"
"43455221.0","PICO ANUDADOR","D33","USD 116,72 ","0.0"
"43455222.0","REGISTRO DEL PEINE","T06","USD 76,84 ","1.0"
"43455607.0","CUCHILLA SUJETADOR DE ALAMBRE","G33","USD -   ","2.0"
"43455608.0","BUJE DE LA CUCHILLA","G33","USD 6,46 ","1.0"
"43455609.0","LEVA DOBLE","G54","USD 31,94 ","2.0"
"43455618.0","EJE PICO RETORCEDOR","G33","USD 83,00 ","4.0"
"43455619.0","PICO RETORCEDOR","G54","USD 25,65 ","8.0"
"43455620.0","GUITARRA DEL ATADOR","G35","USD 49,83 ","2.0"
"43455621.0","EJE DE MANDO PICOS ATADORES","G13","USD 10,18 ","2.0"
"43455629.0","SUJETADOR CABO DE ALAMBRE","G54","USD 10,29 ","4.0"
"43455630.0","MEDIO ENGRANAJE DEL ATADOR","G35","USD 238,67 ","1.0"
"43455643.0","GATILLO DEL ATADOR","G54","USD 40,57 ","1.0"
"43455655.0","PLAQUETA","G13","USD 5,61 ","3.0"
"43455664.0","PIÑON CONICO DEL ATADOR","G13","USD 40,28 ","3.0"
"43455671.0","CUCHILLA CORTA HILO","G54","USD 11,19 ","5.0"
"43455676.0","MEDIO ENGRANAJE","T06","USD 124,70 ","2.0"
"43455679.0","RUEDA DENTADA","G54","USD 138,50 ","2.0"
"43455680.0","EJE P/DISCO DENTADO","G54","USD 36,40 ","4.0"
"43455681.0","DISCO DENTADO","G54","USD 174,37 ","3.0"
"43455682.0","PEINE DEL TORCEDOR","G13","USD 59,92 ","2.0"
"43455684.0","GUIA PICO ANUDADOR","D23","USD 31,97 ","1.0"
"43455687.0","LIMPIADOR","","USD 2,20 ","3.0"
"43455688.0","DEFLECTOR GUIA DE HILO","","USD 65,30 ","1.0"
"43455690.0","AGUJA PARA ATADOR HILO","T12","USD 220,85 ","4.0"
"43455692.0","GUIA HILO INFERIOR","G13","USD 70,09 ","2.0"
"43455699.0","PERNO FUSIBLE","G33","USD 1,70 ","40.0"
"43455925.0","SOPORTE CORTADOR","","USD -   ","0.0"
"43456219.0","ENGRANAJE RECIBE MANDO RECOLECTOR","G22","USD 148,63 ","1.0"
"43456228.0","PALANCA P/CAMA RECOLECTOR","G26","USD 21,35 ","4.0"
"43456611.0","GUARDA INTERMEDIA RECOLECTOR","G12","USD 25,71 ","4.0"
"43456613.0","ARANDELA SUPLEMENTO - ESP 1,55 mm.","D22","USD 1,80 ","15.0"
"43456624.0","CAMA GUIA RECOLECTOR","T06","USD 135,69 ","1.0"
"43825111.0","CONJ.MAZA BULONES","","USD 206,68 ","2.0"
"43900236.0","SOGA ELASTICA","A26","USD 257,12 ","6.0"
"43900254.0","PERNO ACCIONAM.BOMBA FRENO","B13","USD 18,40 ","1.0"
"43900294.0","PARRILLA INFERIOR SOPORTE DE BOLSA","GZ2","USD 1.079,85 ","1.0"
"43900641.0","SOGA EMBOLSADORA 2230","A15","USD 3,35 ","7.0"
"43900643.0","CABLE","C23","USD 41,97 ","2.0"
"43900646.0","TRABA P/PERCHA LEVANTE DE BOLSAS","C22","USD 17,60 ","6.0"
"43900652.0","CHAPA ANTIDESGASTE","GZ2","USD 187,80 ","1.0"
"43900653.0","CHAPA ANTIDESGASTE","GZ2","USD 187,80 ","1.0"
"43925200.0","PUNTA DE EJE","C32","USD 342,95 ","2.0"
"43925204.0","PERNO TRABA PUNTA DE EJE","C34","USD 40,77 ","3.0"
"43925205.0","PUNTA DE EJE RUEDA DE TRABAJO","C32","USD 140,23 ","2.0"
"43925212.0","EJE DE RUEDA","GZ2","USD 1.784,09 ","1.0"
"43925600.0","MAZA DE RUEDA","A21","USD 225,71 ","6.0"
"43925602.0","DISCO DE FRENO","T02","USD 380,72 ","11.0"
"43941200.0","SOPORTE RODAMIENTO SIN FIN","T16","USD 104,53 ","2.0"
"43941201.0","TUBO SIN FIN","GZ2","USD 1.274,40 ","1.0"
"43941203.0","SIN FIN","GZ2","USD 1.880,76 ","3.0"
"43941206.0","PROTECCION P/RODAMIENTO","A12","USD 13,84 ","1.0"
"43941207.0","SIN FIN CON METAL DURO","GZ1","USD 1.880,76 ","1.0"
"43941600.0","SEPARADOR","C22","USD 30,67 ","6.0"
"43941601.0","SEPARADOR","C22","USD 28,73 ","4.0"
"43941603.0","CAMISA TUBO EMBOLSADORA 2230","GZ2","USD 851,35 ","2.0"
"43963123.0","MANGUERA CON PROTECCION","D26","USD 256,14 ","4.0"
"43963124.0","MANGUERA CON PROTECCION","C16","USD 213,23 ","4.0"
"43963125.0","MANGUERA CON PROTECCION","D26","USD 108,89 ","5.0"
"43963229.0","PALANCA DE ACCIN.HORQ.FRENO (MOD.NUEVO)","B12","USD 33,26 ","1.0"
"43963231.0","PALANCA ACCIONAM.BOMBA DE FRENO","B12","USD 56,27 ","1.0"
"43963615.0","PINZA DE FRENO IZQUIERDA","A34","USD 400,72 ","3.0"
"43963616.0","PINZA DE FRENO DERECHA","A34","USD 400,72 ","2.0"
"43964111.0","CONJ. FAROL C/LAMPARAS","D12","USD 92,64 ","1.0"
"43974011.0","CONJUNTO TOLVA ABULONADA P/EMBOLSADORA","GZ2","USD 3.606,06 ","1.0"
"43974209.0","BARANDA SUP.LATERAL EMBOLSADORA","GZ2","USD 303,60 ","2.0"
"43974603.0","SUJETADOR ESQUINERO BARANDA SUP.","B13","USD 8,36 ","8.0"
"43974604.0","VISOR DE TOLVA","B12","USD 11,54 ","2.0"
"43974606.0","PROTECTOR BYPY 4170402","A36","USD 270,56 ","4.0"
"43974607.0","BARANDA SUPLEMENTARIA EMBOLSADORA","GZ2","USD 194,84 ","2.0"
"43974981.0","BUJE","D32","14.49","4.0"
"44000120.0","CEPILLO COMPLETO","D22","USD 53,46 ","14.0"
"44000131.0","CONJUNTO PUNTA DE EJE 5830","G30","USD 660,77 ","2.0"
"44000166.0","CONJUNTO BRAZO TENSOR","B31","USD 340,40 ","1.0"
"44000183.0","CONJUNTO CEPILLO 5870/5880","D22","USD 43,56 ","7.0"
"44000201.0","CORREAS C/GRAMPA DE 6""","H","USD 690,70 ","1.0"
"44000209.0","ENGRANAJE 21 D.","B22","USD 214,72 ","2.0"
"44000219.0","ENGRANAJE MANDO P CORREAS","B21","USD 334,06 ","2.0"
"44000223.0","ENGRANAJE ROLO COMENZADOR","B11","USD 120,97 ","4.0"
"44000234.0","CABLE DE UNION DE CORREA DE 4 PULG.","D32","USD 0,73 ","89.0"
"44000236.0","CABLE DE UNION CORREA DE 10 PULG.","D32","USD 1,48 ","353.0"
"44000243.0","PIÑON DE MANDO","B22","USD 137,84 ","4.0"
"44000245.0","ENGRANAJE PARA ROLO SUP.","B11","USD 177,85 ","3.0"
"44000246.0","ROLO MANDO CORREAS","H","USD 1.208,42 ","2.0"
"44000248.0","ENGRANAJE ROLO ALIMENTADOR","H","USD 438,19 ","2.0"
"44000249.0","CORREA 4""X 2 TELAS C/GRAMPAS PLAYLON 4MM","H","USD 432,73 ","1.0"
"44000262.0","DISCO RESTRICTOR","T02","USD 57,94 ","3.0"
"44000264.0","ROLO MANDO CORREA","H","USD 527,92 ","1.0"
"44000265.0","ENGRANAJE P/ROLO SUPERIOR","B21","USD 198,55 ","3.0"
"44000285.0","CABLE UNION DE CORREAS DE 6""","D32","USD 1,02 ","331.0"
"44000286.0","EJE PRINCIPAL","D12","USD 195,24 ","1.0"
"44000613.0","CAJA BOLILLERO","B22","USD 10,21 ","24.0"
"44000618.0","GUIAS DE CORREAS","B41","USD 11,01 ","10.0"
"44000624.0","ENGRANAJE TENSOR Z-15 P-1""","B52","USD 138,42 ","6.0"
"44000625.0","ENGRANAJE TENSOR Z-13 P-1""","B52","USD 93,64 ","12.0"
"44000626.0","EJE","D32","USD 32,74 ","3.0"
"44000627.0","TAPON ROSCADO","D32","USD 13,97 ","4.0"
"44000631.0","CORREAS PARA ROLO","G32","USD 26,20 ","20.0"
"44000643.0","CAJA BOLILLERO","B32","USD 8,53 ","2.0"
"44000646.0","CONO DE FIJACION","B22","USD 118,64 ","6.0"
"44000649.0","SEPARADOR P/EJE D.45","D32","USD 10,59 ","5.0"
"44000650.0","SEPARADOR","D32","USD 9,56 ","15.0"
"44000652.0","CORREA PLANA P/ROLO COMENZADOR","G32","USD 25,30 ","14.0"
"44000657.0","PUNTA DE EJE","B41","USD 112,41 ","1.0"
"44000664.0","PUNTA DE EJE","B14","USD 133,56 ","3.0"
"44000666.0","4.0","D32","USD 16,27 ","8.0"
"44000667.0","CAJA PORTA RODAMIENTO","B32","USD 56,04 ","10.0"
"44000669.0","ARANDELA.","D22","2.3814","10.0"
"44000674.0","BRAZO ARTICULACION","T06","USD 160,32 ","2.0"
"44000685.0","ARANDELA GUARDAPOLVO","D22","USD 12,04 ","13.0"
"44000686.0","SEPARADOR","D22","USD 13,31 ","4.0"
"44000688.0","RODILLO TENSOR","H","USD 252,34 ","2.0"
"44001219.0","CORREA DE 6""","H","USD 343,32 ","1.0"
"44001225.0","SEPARADOR DE CORREAS","B32-H","USD 23,61 ","47.0"
"44001226.0","ROLO DE MANDO","H","USD 1.147,28 ","1.0"
"44001227.0","ROLO DE MANDO","H","USD 1.410,19 ","1.0"
"44001228.0","ROLO COMENZADOR","H","USD 1.319,83 ","1.0"
"44001230.0","EJE INFERIOR","H","USD 236,62 ","1.0"
"44001236.0","ARANDELA GUARDAPOLVO","F25","USD 34,92 ","25.0"
"44001237.0","SEPARADOR GUARDAPOLVO","F25","USD 46,84 ","9.0"
"44001238.0","SOPORTE GUIA CORREAS","G22","USD 61,60 ","2.0"
"44001239.0","EJE DE MANDO","G20","USD 319,25 ","2.0"
"44001240.0","EJE DE MANDO","G21","USD 354,63 ","2.0"
"44001241.0","BASTIDOR GUARDAVIENTO","H","USD 91,51 ","1.0"
"44001243.0","ROLO CON RECUBRIMIENTO P/5870","H","USD 1.704,28 ","1.0"
"44001244.0","BRAZO ENGRANAJE TENSOR","D14","USD 66,03 ","2.0"
"44001259.0","MAZA","A22","USD 114,81 ","1.0"
"44001260.0","ENGRANAJE DE MANDO 31 DIENTES 3/4""","B10","USD 169,49 ","5.0"
"44001261.0","ENGRANAJE 25 DIENTES 3/4""","A21","USD 150,19 ","6.0"
"44001262.0","ENGRANAJE 20 D.3/4""","D31","USD 129,03 ","4.0"
"44001263.0","MAZA","D13","USD 156,34 ","6.0"
"44001267.0","BRAZO IZQUIERDO ROLO TENSOR","D41","USD 116,00 ","1.0"
"44001268.0","BRAZO DER.ROLO TENSOR","D41","USD 116,00 ","1.0"
"44001279.0","ROLO ENGOMADO DE MANDO P/5880","H","USD 1.571,14 ","1.0"
"44001283.0","ROLO LIBRE CORTO","H","USD 660,31 ","1.0"
"44001289.0","CHAPA GUIA HILO","D32","USD 23,25 ","4.0"
"44001292.0","CORREA C/GRAMPAS P/5880","H","USD 1.165,71 ","5.0"
"44001293.0","CABLE UNION DE CORREAS P/5880","D32","USD 2,36 ","275.0"
"44001294.0","BASE P/FRENO HILO","D22","USD 13,22 ","3.0"
"44001295.0","GUARDA CADENA MANDO","H","USD 92,87 ","3.0"
"44001298.0","ROLO LIBRE LARGO D.114 MM","H","USD 555,56 ","1.0"
"44001299.0","ROLO LIBRE CORTO 5870","H","USD 602,49 ","1.0"
"44001538.0","MANGUERA CIRC.ENGRASE","","USD 6,68 ","2.0"
"44001539.0","MANGUERA P/CIRC.ENGRASE","","USD 9,01 ","2.0"
"44001614.0","BUJE SEPARADOR","D32","USD 7,58 ","5.0"
"44001615.0","TAPON","A54","USD 12,54 ","2.0"
"44001617.0","CADENA PRINCIPAL MANDO ROLO","I04","USD 241,70 ","2.0"
"44001618.0","CADENA MANDO ROLO","T19B","USD 56,29 ","2.0"
"44001619.0","PLATILLO GUARDAPOLVO","F25","USD 15,09 ","25.0"
"44001620.0","PLATILLO GUARDAPOLVO","F25","USD 16,32 ","14.0"
"44001623.0","GUIA FIJA","H","USD 38,90 ","2.0"
"44001624.0","BASE DESMONTABLE","G","USD 32,99 ","1.0"
"44001625.0","GUIA FIJA","H","USD 44,20 ","3.0"
"44001627.0","SEPARADOR CORREA","B32","USD 7,68 ","20.0"
"44001631.0","CADENA A RODILLO","I05","USD 371,41 ","1.0"
"44001636.0","SEPARADOR","D32","USD 25,05 ","3.0"
"44001637.0","SEPARADOR","F25","USD 26,49 ","2.0"
"44001639.0","BUJE BRAZO ENGRANAJE","D12","USD 17,59 ","3.0"
"44001649.0","ARANDELA TOPE","D32","USD 4,20 ","7.0"
"44001651.0","ARANDELA SUPLEMENTO","D22","USD 6,23 ","39.0"
"44001652.0","MANGUERA POLIURETANICA","D24","USD 10,51 ","6.0"
"44001653.0","MANGUERA POLIURETANICA","D24","USD 7,16 ","5.0"
"44001657.0","ROLO","H","USD 294,48 ","2.0"
"44001663.0","CAD.ROD.1""X 5/8"" ASA-80 1R 1.524 MTS","T19B","USD 142,45 ","2.0"
"44001664.0","CAD.ROD.1""X 5/8"" ASA-80 1R 0.780 MTS","T19B","USD 76,17 ","2.0"
"44001689.0","BUJE SEPARADOR","D23","USD 15,87 ","9.0"
"44001698.0","CAD.ROD.3/4""X1/2""ASA-60H REFORZ.3.371 MT","T24","USD 211,53 ","2.0"
"44002201.0","ROLO CORTO SUPERIOR","H","USD 1.015,57 ","1.0"
"44002203.0","VARILLA REGISTRO","D22","USD 11,17 ","1.0"
"44002211.0","ENGRANAJE 15 DIENTES 1""","B11-H","USD 141,47 ","17.0"
"44002212.0","ENGRANAJE 1'' 18 DIENTES","B11","USD 155,61 ","5.0"
"44002213.0","ENGRANAJE 23 DIENTES 1","B52-H","USD 176,84 ","15.0"
"44002230.0","ENGRANAJE","A22","USD 157,87 ","1.0"
"44002231.0","SOPORTE REGISTRO DESBARBADOR","B12","USD 44,16 ","1.0"
"44002233.0","CORREA PLANA DIB.ROMBO","GZ1","USD 1.265,03 ","1.0"
"44002235.0","CORREA PLANA DIB.ROMBO","GZ1","USD 1.265,03 ","1.0"
"44002248.0","CORREA ROMBOIDAL 5820","GZ1","USD 1.501,23 ","4.0"
"44002249.0","CORREA ROMBOIDAL 5820","GZ1","USD 1.501,23 ","4.0"
"44002250.0","ENGRANAJE DE MANDO","A22","USD 130,96 ","2.0"
"44002261.0","BRAZO","T23","USD 35,40 ","6.0"
"44003010.0","CONJUNTO CAJA DE MANDO","D20","USD 1.501,37 ","1.0"
"44003112.0","GALPON","D20","USD 837,68 ","2.0"
"44003115.0","MEDIAS CARCAZAS UNIDAS","D20","USD 837,68 ","2.0"
"44003214.0","EJE DE MANDO","T22","USD 292,49 ","1.0"
"44003610.0","EJE CAJA DE MANDO","B32","USD 100,45 ","3.0"
"44003611.0","PIÑON PARA CAJA DE MANDO","C13","USD 136,60 ","0.0"
"44003612.0","EJE PARA CAJA DE MANDO","B32","USD 89,84 ","6.0"
"44003613.0","CORONA PARA CAJA DE MANDO","C13","USD 150,74 ","4.0"
"44003617.0","ARO PORTA RETEN","D32","USD 23,16 ","9.0"
"44003618.0","TAPON RESPIRADERO","D22","USD 5,53 ","4.0"
"44003620.0","CADENA A RODILLO DOBLE","T24","42.9481","2.0"
"44025610.0","PUNTA DE EJES","D14","USD 111,28 ","4.0"
"44025611.0","ARANDELA GUARDAPOLVO","D22","USD 5,80 ","6.0"
"44025612.0","RETEN P/MASA DE RUEDA","D12","USD 4,23 ","8.0"
"44029110.0","DISPOSITIVO PARA GRAPAR","B41","USD 802,44 ","5.0"
"44040221.0","ENGANCHE DE LANZA","","USD 300,49 ","1.0"
"44055200.0","BASE DEL CONJUNTO AGUJAS","D42","USD 154,69 ","2.0"
"44055201.0","ENGRANAJE MANDO AGUJAS","D41","USD 160,72 ","3.0"
"44055204.0","AGUJA PRIMARIA 5885","I02","USD 416,09 ","1.0"
"44055205.0","PASA HILO DOBLE","D41","USD 90,14 ","6.0"
"44055206.0","PASA HILO CANASTO DERECHO","D41","USD 60,25 ","2.0"
"44055207.0","PASA HILO CANASTO IZQUIERDO","D41","USD 60,25 ","2.0"
"44055208.0","BASE PARA HILO","I02","USD 481,24 ","2.0"
"44055210.0","BASE PASA HILO","D42","USD 204,02 ","4.0"
"44055212.0","AGUJA SECUNDARIA","D14","USD 43,61 ","4.0"
"44055214.0","BASE DEL CONJUNTO AGUJAS","D41","USD 153,37 ","2.0"
"44055217.0","ENGRANAJE MANDO AGUJAS","F25","USD 226,01 ","3.0"
"44055219.0","AGUJA PRIMARIA PARA 5880","D42","USD 327,51 ","3.0"
"44055220.0","GUIA DE HILO DERECHO","D23","USD 19,25 ","10.0"
"44055221.0","GUIA HILO IZQ.","D23","USD 19,25 ","1.0"
"44055602.0","TACO DE GOMA","C13","USD 56,84 ","1.0"
"44055619.0","PRENSA HILO AGUJA","D12","USD 5,01 ","2.0"
"44055621.0","SEPARADOR","B12","USD 14,90 ","2.0"
"44055622.0","CUCHILLA CORTA HILO.","D12","USD 17,82 ","8.0"
"44055632.0","SEPARADOR","D32","USD 5,40 ","2.0"
"44055918.0","BUJE","D22","USD 12,49 ","6.0"
"44056112.0","CONJUNTO LEVA","H","USD 147,21 ","24.0"
"44056138.0","CONJ. ESTRELLA RECOLECTOR","D31","USD 316,86 ","8.0"
"44056222.0","PERNO SOPORTE BARRA","D33-H","38.4351","55.0"
"44056223.0","LEVA SOLA","D33-H","66.7785","58.0"
"44056227.0","PISTA DE GUIA","H","USD 158,64 ","6.0"
"44056262.0","DEFLECTOR DERECHO","H","USD 96,90 ","3.0"
"44056263.0","DEFLECTOR IZQ.","H","USD 96,90 ","2.0"
"44056266.0","GUARDA LATERAL DERECHA","D50","USD 63,73 ","5.0"
"44056267.0","GUARDA LAT.IZQ.","D40","USD 66,66 ","2.0"
"44056269.0","ANGULO PORTA PUAS","G14","USD 105,13 ","6.0"
"44056279.0","ENGRANAJE MANDO RECOLECTOR","D42","USD 228,83 ","6.0"
"44056286.0","REGISTRO","D14","USD 30,19 ","2.0"
"44056289.0","BARRA PORTA PUAS","H","USD 111,06 ","16.0"
"44056290.0","GUARDA LATERAL DERECHA","D50-H","USD 76,25 ","7.0"
"44056291.0","GUARDA LATERAL IZQUIERDA","D40-H","USD 76,25 ","10.0"
"44056604.0","GUARDA LATERAL 5886","H","USD 22,25 ","8.0"
"44056608.0","ESTRELLA DE RECOLECTOR 5870","H","USD 158,44 ","24.0"
"44056609.0","CUNA DEL RECOLECTOR","D31","USD 173,67 ","4.0"
"44056610.0","CUBRE TRANSMISION","D51","USD 36,74 ","3.0"
"44056616.0","CADENA MANDO ROLO","T19B","USD 43,68 ","2.0"
"44056617.0","CADENA MANDO ROLO ALIMENTADOR","I05","USD 96,84 ","2.0"
"44056624.0","BARRA PORTA PUAS RECOLECTOR","H","USD 71,14 ","12.0"
"44056625.0","SUJETADOR","D13","USD 2,26 ","54.0"
"44056626.0","BUJE","D13","USD 11,32 ","186.0"
"44056627.0","ARANDELA DE FRICCION","D22","USD 2,13 ","96.0"
"44056628.0","BULON PORTA RODAMIENTO","D13","USD 24,28 ","153.0"
"44056630.0","BUJE PARA ROD.BIELA RECOLECTOR","D13","USD 28,29 ","70.0"
"44056635.0","GUARDA RECOLECTOR","G","USD 21,50 ","31.0"
"44056637.0","SEPARADOR","D22","USD 25,01 ","6.0"
"44056638.0","ARANDELA SUPLEMENTO","D22","USD 1,15 ","55.0"
"44056641.0","ESTRELLA PARA RECOLECTOR","D11","USD 297,37 ","1.0"
"44056642.0","ESTRELLA PARA RECOLECTOR","D11","USD 289,03 ","2.0"
"44056644.0","BARRA PORTA PUAS P/RECOLECTOR","H-G14","USD 60,02 ","14.0"
"44056645.0","POLEA DE D.40 MM (FUNDIDA)","D21","USD 162,88 ","2.0"
"44056646.0","POLEA D.40 MM (FUNDIDA)","D10","USD 231,59 ","2.0"
"44056649.0","ESCUADRA DE SEGURIDAD","D23","USD 2,98 ","19.0"
